City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Month,Season,PM_ratio,Pollutant_Load
Aizawl,2020-04-17,15.06,19.85,11.4,0.36,15.51,14.87,0.22,5.43,2.46,0.05,0.35,1.38,33.0,4,Spring,0.7586901763224181,11.803500000000001
Aizawl,2020-04-18,19.5,25.12,11.44,0.25,15.38,17.65,0.25,6.06,1.17,0.05,0.31,1.38,31.0,4,Spring,0.7762738853503185,14.973500000000001
Aizawl,2020-04-19,10.48,14.73,11.44,0.11,15.2,19.03,0.22,6.4,1.27,0.03,0.33,1.38,24.0,4,Spring,0.7114731839782756,8.751000000000001
Aizawl,2020-04-20,11.79,18.9,11.47,0.95,16.08,19.13,0.25,6.79,8.71,1.02,1.41,1.38,24.0,4,Spring,0.6238095238095238,10.5125
Aizawl,2020-04-21,9.53,20.94,11.54,0.75,15.94,16.64,0.27,6.62,7.67,10.19,10.54,1.38,23.0,4,Spring,0.45510983763132756,10.091500000000002
Aizawl,2020-04-22,8.53,11.26,11.47,0.34,15.48,15.61,0.24,6.61,1.3,0.05,0.45,1.38,20.0,4,Spring,0.7575488454706927,7.179
Aizawl,2020-04-23,10.42,14.56,11.56,0.26,15.49,16.78,0.26,6.96,1.75,0.06,0.49,1.38,19.0,4,Spring,0.7156593406593407,8.802999999999999
Aizawl,2020-04-24,5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,1.16,0.03,0.31,1.38,19.0,4,Spring,0.59358841778697,5.6535
Aizawl,2020-04-25,3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,0.55,7.73,8.0,1.38,19.0,4,Spring,0.5385934819897085,3.6705
Aizawl,2020-04-26,1.97,4.06,11.54,0.13,15.25,12.44,0.18,6.98,1.78,6.7,6.95,1.38,18.0,4,Spring,0.4852216748768473,2.7005000000000003
Aizawl,2020-04-27,5.4,9.88,11.62,0.27,15.57,17.69,0.25,7.21,0.22,8.33,8.74,1.38,19.0,4,Spring,0.5465587044534412,5.641500000000001
Aizawl,2020-04-28,3.55,7.84,11.7,0.18,15.6,17.07,0.26,6.97,5.6899999999999995,6.89,7.42,1.38,19.0,4,Spring,0.45280612244897955,4.364
Aizawl,2020-04-29,3.85,6.78,11.6,0.17,15.4,15.28,0.21,7.23,5.6899999999999995,10.92,14.03,1.38,19.0,4,Spring,0.5678466076696165,4.1935
Aizawl,2020-04-30,4.49,8.9,11.7,0.3,15.65,14.49,0.24,6.6,1.55,10.92,21.42,1.38,19.0,4,Spring,0.5044943820224719,4.966000000000001
Aizawl,2020-05-01,7.92,12.97,11.68,0.35,15.71,18.21,0.3,6.47,1.61,0.06,0.76,1.38,20.0,5,Summer,0.6106399383191982,7.410000000000001
Aizawl,2020-05-02,8.24,13.13,11.6,0.23,15.48,16.69,0.28,6.46,0.1,10.3,10.91,1.38,20.0,5,Summer,0.6275704493526275,7.539000000000001
Aizawl,2020-05-03,5.48,9.88,11.53,0.08,15.15,14.56,0.19,6.42,0.07,10.92,17.0,1.38,19.0,5,Summer,0.5546558704453441,5.506000000000001
Aizawl,2020-05-04,6.32,11.92,11.56,0.22,15.43,15.74,0.23,6.93,0.41,10.92,22.98,1.38,19.0,5,Summer,0.5302013422818792,6.464000000000002
Aizawl,2020-05-05,10.16,14.63,11.58,0.25,15.58,18.64,0.27,7.6,0.12,6.11,6.56,1.38,19.0,5,Summer,0.6944634313055366,8.789
Aizawl,2020-05-06,6.15,8.99,13.16,0.63,16.56,15.26,0.24,7.36,2.82,3.21,3.68,1.38,20.0,5,Summer,0.6840934371523916,5.7780000000000005
Aizawl,2020-05-07,3.93,6.85,11.51,0.18,15.43,19.43,0.27,8.04,0.19,10.76,11.43,1.38,20.0,5,Summer,0.5737226277372264,4.3855
Aizawl,2020-05-08,13.61,17.4,11.52,0.49,15.75,22.37,0.32,8.51,2.66,10.92,22.76,1.38,20.0,5,Summer,0.782183908045977,11.038499999999999
Aizawl,2020-05-09,13.29,19.14,11.54,0.34,15.65,27.89,0.37,8.6,0.24,0.07,1.0,1.38,24.0,5,Summer,0.6943573667711598,11.381999999999998
Aizawl,2020-05-10,16.09,20.04,11.47,0.09,15.21,32.66,0.31,8.61,0.06,0.06,0.82,1.38,24.0,5,Summer,0.8028942115768464,12.630500000000001
Aizawl,2020-05-11,25.35,31.71,11.55,0.69,15.98,29.77,0.39,8.87,7.63,10.92,13.15,1.38,35.0,5,Summer,0.7994323557237465,19.448000000000004
Aizawl,2020-05-12,27.97,33.56,11.51,0.44,15.73,29.94,0.42,8.91,0.18,0.12,1.04,1.38,46.0,5,Summer,0.8334326579261024,20.955000000000005
Aizawl,2020-05-13,23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,1.38,46.0,5,Summer,0.8213296398891967,18.009
Aizawl,2020-05-14,21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,1.38,33.0,5,Summer,0.8467417538213999,15.9605
Aizawl,2020-05-15,14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10.0,10.96,1.38,31.0,5,Summer,0.7534316217590239,12.114000000000003
Aizawl,2020-05-16,8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,0.875,10.92,15.51,1.38,21.0,5,Summer,0.6576862123613313,7.7075
Aizawl,2020-05-17,12.42,18.0,11.49,0.12,15.26,25.82,0.23,9.84,0.04,8.15,8.56,1.38,20.0,5,Summer,0.69,10.700000000000001
Aizawl,2020-05-18,17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,10.92,25.889999999999997,1.38,26.0,5,Summer,0.7085804665875841,14.959500000000002
Aizawl,2020-05-19,18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,10.92,13.96,1.38,32.0,5,Summer,0.7679445350734094,15.077999999999998
Aizawl,2020-05-20,6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,1.38,24.0,5,Summer,0.6358325219084713,6.547
Aizawl,2020-05-21,8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,1.38,20.0,5,Summer,0.6211911357340721,8.469000000000001
Aizawl,2020-05-22,14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,1.38,22.0,5,Summer,0.766858337689493,11.9465
Aizawl,2020-05-23,16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,10.92,25.889999999999997,1.38,22.0,5,Summer,0.7495353159851301,13.2105
Aizawl,2020-05-24,13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,10.92,16.57,1.38,27.0,5,Summer,0.7019381875327397,11.455
Aizawl,2020-05-25,9.72,14.84,11.49,0.28,15.49,14.45,0.19,11.14,1.77,10.92,12.1,1.38,20.0,5,Summer,0.6549865229110513,8.944
Aizawl,2020-05-26,9.03,13.23,11.57,0.42,15.65,12.13,0.22,11.09,2.5,0.04,0.26,1.38,19.0,5,Summer,0.6825396825396824,8.3115
Aizawl,2020-05-27,1.96,4.32,15.59,0.62,20.63,16.72,0.21,11.13,4.82,3.34,3.51,1.38,21.0,5,Summer,0.45370370370370366,3.2800000000000002
Aizawl,2020-05-28,3.47,9.67,11.6,0.35,15.67,19.71,0.24,11.89,2.67,0.38,4.02,1.38,21.0,5,Summer,0.35884177869700107,5.287000000000001
Aizawl,2020-05-29,3.62,7.84,11.59,0.47,15.72,12.68,0.24,11.24,1.98,3.06,3.58,1.38,20.0,5,Summer,0.46173469387755106,4.842500000000001
Aizawl,2020-05-30,3.43,7.24,11.61,0.21,15.46,12.93,0.22,11.38,0.24,10.92,25.889999999999997,1.38,20.0,5,Summer,0.47375690607734805,4.5715
Aizawl,2020-05-31,3.68,7.45,11.54,0.08,15.13,12.87,0.17,11.58,0.1,8.15,8.56,1.38,19.0,5,Summer,0.49395973154362416,4.6745
Aizawl,2020-06-01,4.52,9.11,12.06,0.59,15.89,12.84,0.22,11.83,3.37,10.92,14.63,1.38,19.0,6,Summer,0.4961580680570801,5.576999999999999
Aizawl,2020-06-02,3.96,8.56,11.74,0.21,15.7,13.28,0.24,12.13,2.0,10.92,14.63,1.38,20.0,6,Summer,0.46261682242990654,5.208500000000001
Aizawl,2020-06-03,2.33,6.33,11.68,0.29,15.65,14.43,0.24,12.24,2.76,10.92,25.889999999999997,1.38,20.0,6,Summer,0.36808846761453395,4.022
Aizawl,2020-06-04,2.17,4.57,11.64,0.22,15.57,16.06,0.19,12.61,2.8,3.74,4.0,1.38,19.0,6,Summer,0.47483588621444195,3.4945
Aizawl,2020-06-05,2.49,7.33,20.36,0.7,25.15,25.23,0.24,12.97,3.3,10.92,17.44,1.38,31.0,6,Summer,0.339699863574352,4.4705
Aizawl,2020-06-06,2.81,6.19,11.75,0.15,15.62,18.88,0.21,12.82,2.0,10.92,14.63,1.38,20.0,6,Summer,0.4539579967689822,4.186
Aizawl,2020-06-07,5.2,8.33,11.58,0.09,15.25,19.16,0.18,12.16,2.0,10.92,14.63,1.38,19.0,6,Summer,0.624249699879952,5.571999999999999
Aizawl,2020-06-08,14.44,22.3,11.79,0.76,16.31,22.38,0.41,13.0,0.87,10.9,11.62,1.38,25.0,6,Summer,0.6475336322869955,13.175
Aizawl,2020-06-09,10.08,13.04,11.62,0.13,15.49,24.75,0.33,13.48,2.0,0.04,0.55,1.38,23.0,6,Summer,0.7730061349693252,8.9895
Aizawl,2020-06-10,1.54,2.79,11.77,0.1,15.52,21.4,0.22,13.44,2.0,10.92,25.889999999999997,1.38,19.0,6,Summer,0.5519713261648745,2.8925000000000005
Aizawl,2020-06-12,0.99,8.1,11.67,0.25,15.53,21.22,0.2,11.92,3.6,0.03,0.33,1.38,19.0,6,Summer,0.12222222222222223,3.8505000000000003
Aizawl,2020-06-13,1.4,5.8,11.65,0.07,15.31,22.03,0.17,8.11,4.35,10.92,25.889999999999997,1.38,19.0,6,Summer,0.24137931034482757,3.0014999999999996
Aizawl,2020-06-14,0.98,4.59,11.63,0.07,15.17,24.59,0.16,8.82,3.77,10.92,14.63,1.38,19.0,6,Summer,0.21350762527233116,2.592
Aizawl,2020-06-15,1.19,4.99,11.66,0.07,15.3,24.48,0.17,8.52,4.17,10.92,14.63,1.38,19.0,6,Summer,0.23847695390781562,2.756
Aizawl,2020-06-16,1.14,6.19,11.83,0.37,15.85,20.36,0.17,8.62,4.86,10.92,12.86,1.38,19.0,6,Summer,0.18416801292407106,3.0909999999999997
Aizawl,2020-06-17,2.395,1.99,13.01,0.33,15.57,19.46,0.16,5.65,4.5,10.92,25.889999999999997,1.38,20.0,6,Summer,1.2035175879396984,2.2300000000000004
Aizawl,2020-06-18,1.25,9.1,11.7,0.22,15.6,24.03,0.15,1.76,2.0,10.92,23.25,1.38,20.0,6,Summer,0.13736263736263737,3.134
Aizawl,2020-06-19,5.92,19.02,11.74,0.26,15.74,36.73,0.2,2.84,1.58,10.92,13.94,1.38,20.0,6,Summer,0.31125131440588855,7.645999999999999
Aizawl,2020-06-20,2.46,12.72,11.74,0.08,15.47,34.12,0.22,2.39,2.0,0.04,0.25,1.38,19.0,6,Summer,0.19339622641509432,4.634999999999999
Aizawl,2020-06-21,2.63,9.03,11.55,0.06,15.15,29.9,0.15,2.33,0.34,10.92,14.63,1.38,19.0,6,Summer,0.2912513842746401,3.7015
Aizawl,2020-06-22,2.88,13.68,11.74,0.32,15.79,29.98,0.16,1.91,1.79,10.92,12.38,1.38,20.0,6,Summer,0.21052631578947367,4.971
Aizawl,2020-06-23,2.76,13.65,11.61,0.38,15.67,25.38,0.05,0.95,2.6,10.92,20.36,1.38,20.0,6,Summer,0.20219780219780217,4.7185
Aizawl,2020-06-24,8.62,32.1,11.57,0.14,15.41,25.57,0.07,1.08,1.84,10.92,17.17,1.38,25.0,6,Summer,0.2685358255451713,11.672000000000002
Aizawl,2020-06-25,7.98,28.92,11.57,0.16,15.5,23.4,0.05,1.03,1.76,10.92,14.63,1.38,33.0,6,Summer,0.27593360995850624,10.599
Aizawl,2020-06-26,1.39,7.21,11.8,0.18,15.71,22.46,0.03,1.24,1.08,10.92,14.63,1.38,21.0,6,Summer,0.1927877947295423,2.5395
Aizawl,2020-06-27,0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,10.92,14.63,1.38,19.0,6,Summer,0.05063291139240506,0.9925
Aizawl,2020-06-28,0.24,1.15,11.56,0.05,15.14,25.45,0.02,1.38,1.4,10.92,14.63,1.38,19.0,6,Summer,0.20869565217391306,0.5489999999999999
Aizawl,2020-06-29,0.28,10.02,12.04,0.13,15.96,28.73,0.12,2.03,0.95,10.92,14.63,1.38,20.0,6,Summer,0.02794411177644711,2.9595
Aizawl,2020-06-30,1.89,9.27,11.91,0.1,15.75,28.68,0.11,2.23,1.16,10.92,14.63,1.38,20.0,6,Summer,0.20388349514563106,3.4215
Aizawl,2020-07-01,4.49,5.39,11.44,0.07,15.11,19.41,0.02,2.07,3.39,1.2,3.27,1.38,20.0,7,Monsoon,0.8330241187384045,3.3810000000000002
Amaravati,2017-11-25,81.4,124.5,1.44,20.5,12.08,10.72,0.12,15.24,124.88999999999999,0.2,6.5,1.38,184.0,11,Autumn,0.6538152610441768,68.40400000000001
Amaravati,2017-11-26,78.32,129.06,1.26,26.0,14.85,10.28,0.14,26.96,117.44,0.22,7.95,1.38,197.0,11,Autumn,0.6068495273516193,70.32900000000001
Amaravati,2017-11-27,88.76,135.32,6.6,30.85,21.77,12.91,0.11,33.59,111.81,0.29,7.63,1.38,198.0,11,Autumn,0.6559266922849543,77.4305
Amaravati,2017-11-28,64.18,104.09,2.56,28.07,17.01,11.42,0.09,19.0,124.88999999999999,0.17,5.02,1.38,188.0,11,Autumn,0.6165818042078971,57.895
Amaravati,2017-11-29,72.47,114.84,5.23,23.2,16.59,12.25,0.16,10.55,109.74,0.21,4.71,1.38,173.0,11,Autumn,0.6310518982932776,62.392999999999994
Amaravati,2017-11-30,69.8,114.86,4.69,20.17,14.54,10.95,0.12,14.07,118.09,0.16,3.52,1.38,165.0,11,Autumn,0.6076963259620407,61.18750000000001
Amaravati,2017-12-01,73.96,113.56,4.58,19.29,13.97,10.95,0.1,13.9,123.8,0.17,2.85,1.38,191.0,12,Winter,0.6512856639661853,62.35750000000001
Amaravati,2017-12-02,89.9,140.2,7.71,26.19,19.87,13.12,0.1,19.37,124.88999999999999,0.25,2.79,1.38,191.0,12,Winter,0.6412268188302426,76.97549999999998
Amaravati,2017-12-03,87.14,130.52,0.97,21.31,12.12,14.36,0.15,11.41,114.8,0.23,3.82,1.38,227.0,12,Winter,0.6676371437327612,71.97350000000002
Amaravati,2017-12-04,84.64,125.0,4.02,26.98,17.58,14.41,0.18,9.84,112.41,0.31,3.53,1.38,168.0,12,Winter,0.67712,70.317
Amaravati,2017-12-05,88.36,121.77,3.7,20.23,13.75,13.72,0.12,14.02,117.93,0.24,2.92,1.38,198.0,12,Winter,0.7256302866058963,70.343
Amaravati,2017-12-06,96.83,139.36,1.6,25.65,14.99,15.12,0.11,16.54,117.21,0.29,4.45,1.38,201.0,12,Winter,0.6948191733639494,79.1835
Amaravati,2017-12-07,117.46,181.64,4.26,41.1,25.32,17.34,0.13,28.79,94.63,0.36,6.21,1.38,252.0,12,Winter,0.6466637304558468,101.56800000000001
Amaravati,2017-12-08,122.88,208.86,5.56,54.87,33.71,17.96,0.27,22.97,68.6,0.36,6.28,1.38,310.0,12,Winter,0.5883366848606721,112.16449999999999
Amaravati,2017-12-09,74.28,141.22,6.1,44.97,28.88,15.73,0.09,21.9,60.62,0.26,4.79,1.38,196.0,12,Winter,0.5259878204220365,74.04249999999999
Amaravati,2017-12-10,50.32,102.77,1.73,33.85,19.41,12.56,0.1,13.65,68.15,0.2,4.29,1.38,132.0,12,Winter,0.4896370536148682,52.363
Amaravati,2017-12-11,58.47,115.27,4.93,41.64,26.15,15.2,0.16,18.37,73.75,0.23,5.51,1.38,147.0,12,Winter,0.5072438622364882,60.4485
Amaravati,2017-12-12,89.35,131.48,7.97,42.1,28.88,21.24,0.24,7.42,44.67,0.28,7.01,1.38,179.0,12,Winter,0.6795710374201399,75.907
Amaravati,2017-12-13,64.42,99.74,7.2,34.78,24.36,17.63,0.15,5.81,50.16,0.24,6.11,1.38,145.0,12,Winter,0.6458792861439744,56.651
Amaravati,2017-12-14,69.4,98.94,5.81,29.97,20.67,19.34,0.14,5.8,55.0,0.23,5.09,1.38,115.0,12,Winter,0.701435213260562,57.7105
Amaravati,2017-12-15,71.07,109.65,4.19,25.0,16.7,16.0,0.1,8.33,79.04,0.18,3.45,1.38,140.0,12,Winter,0.6481532147742817,60.5235
Amaravati,2017-12-16,79.76,129.81,8.77,40.92,28.84,15.56,0.17,8.51,73.17,0.24,4.41,1.38,156.0,12,Winter,0.6144364840921347,71.51550000000002
Amaravati,2017-12-17,108.06,167.62,7.29,47.05,30.94,18.52,0.08,16.05,70.74,0.31,4.32,1.38,225.0,12,Winter,0.6446724734518554,93.87150000000001
Amaravati,2017-12-18,100.75,172.04,7.63,53.94,33.45,18.49,0.11,14.05,59.2,0.26,3.77,1.38,251.0,12,Winter,0.5856196233434086,92.916
Amaravati,2017-12-19,106.25,171.56,2.74,43.09,21.78,19.66,0.13,15.45,66.9,0.28,3.13,1.38,228.0,12,Winter,0.6193168570762415,93.5285
Amaravati,2017-12-20,83.79,141.83,6.77,47.47,30.74,17.37,0.3,13.35,77.54,0.29,3.7,1.38,223.0,12,Winter,0.5907776916026228,77.72899999999998
Amaravati,2017-12-21,79.98,147.74,7.02,49.55,32.07,17.28,0.14,13.58,79.71,0.33,3.95,1.38,170.0,12,Winter,0.5413564369838906,77.85750000000002
Amaravati,2017-12-22,76.27,152.59,7.51,56.0,35.9,19.53,0.15,29.88,56.97,0.29,4.44,1.38,165.0,12,Winter,0.4998361622648928,80.19350000000001
Amaravati,2017-12-23,86.5,147.95,5.24,42.0,26.6,20.78,0.15,11.85,73.09,0.31,3.9,1.38,159.0,12,Winter,0.5846569787090233,79.22250000000001
Amaravati,2017-12-24,100.62,167.75,3.75,47.68,28.41,23.68,0.22,10.85,62.78,0.34,4.81,1.38,232.0,12,Winter,0.5998211624441133,90.6425
Amaravati,2017-12-25,110.73,171.47,1.69,31.06,17.89,21.66,0.1,12.23,76.07,0.33,3.96,1.38,242.0,12,Winter,0.6457689391730332,93.14150000000001
Amaravati,2017-12-26,107.7,170.21,4.97,43.54,27.2,22.52,0.17,18.07,64.6,0.33,4.01,1.38,274.0,12,Winter,0.63274778215146,94.14050000000002
Amaravati,2017-12-27,104.81,192.2,9.59,63.48,41.57,21.06,0.23,17.01,63.87,0.38,4.1,1.38,259.0,12,Winter,0.5453173777315297,101.427
Amaravati,2017-12-28,89.95,175.16,10.95,64.53,43.23,18.87,0.27,15.52,62.49,0.36,4.12,1.38,225.0,12,Winter,0.5135304864124229,91.27150000000002
Amaravati,2017-12-29,74.58,138.6,6.14,46.65,29.81,18.2,0.17,9.47,67.11,0.32,3.76,1.38,177.0,12,Winter,0.5380952380952381,72.5965
Amaravati,2017-12-30,56.68,109.33,4.6,33.26,21.44,16.86,0.1,8.26,66.91,0.25,3.28,1.38,120.0,12,Winter,0.5184304399524375,55.9195
Amaravati,2017-12-31,61.03,131.62,5.51,39.5,25.49,17.82,0.08,11.45,61.91,0.33,4.16,1.38,120.0,12,Winter,0.46368333080079016,64.467
Amaravati,2018-01-01,59.03,108.83,3.45,23.36,15.23,18.03,0.09,26.05,87.55,0.23,3.2,1.38,120.0,1,Winter,0.5424055866948452,57.0185
Amaravati,2018-01-02,61.88,109.82,3.87,23.14,15.45,19.57,0.09,12.81,81.38,0.2,3.84,1.38,132.0,1,Winter,0.563467492260062,57.049
Amaravati,2018-01-03,71.57,137.48,5.01,39.99,25.36,25.61,0.09,16.82,80.3,0.24,6.55,1.38,136.0,1,Winter,0.5205848123363398,70.7685
Amaravati,2018-01-04,92.44,174.75,5.84,53.79,33.36,19.45,0.11,16.93,71.09,0.3,7.23,1.38,182.0,1,Winter,0.5289842632331903,90.535
Amaravati,2018-01-05,92.9,162.69,6.38,56.39,35.19,21.02,0.08,23.11,68.79,0.29,7.88,1.38,222.0,1,Winter,0.5710246481037556,88.682
Amaravati,2018-01-06,85.15,151.97,11.05,61.55,41.72,18.71,0.07,11.86,90.8,0.26,7.14,1.38,230.0,1,Winter,0.5603079555175364,82.541
Amaravati,2018-01-07,81.47,145.68,6.45,46.9,30.18,20.18,0.07,9.63,96.49,0.25,7.26,1.38,224.0,1,Winter,0.5592394288852278,77.076
Amaravati,2018-01-08,81.58,132.66,3.97,34.93,21.81,21.59,0.09,12.81,118.91,0.29,6.16,1.38,217.0,1,Winter,0.6149555254032866,72.4075
Amaravati,2018-01-09,79.56,146.64,4.44,37.58,23.6,17.71,0.05,17.77,124.88999999999999,0.05,1.1,1.38,230.0,1,Winter,0.5425531914893618,75.948
Amaravati,2018-01-10,87.43,155.95,3.9,37.31,23.02,22.35,0.1,13.4,121.72,0.1,1.93,1.38,229.0,1,Winter,0.560628406540558,80.996
Amaravati,2018-01-11,87.33,153.97,3.95,42.52,25.82,23.66,0.08,35.39,106.17,0.22,6.61,1.38,229.0,1,Winter,0.5671884133272715,83.4215
Amaravati,2018-01-12,110.39,182.54,4.54,52.24,31.49,24.74,0.04,36.01,82.2,0.28,8.48,1.38,235.0,1,Winter,0.6047441656623206,101.268
Amaravati,2018-01-13,77.51,125.01,3.85,36.41,22.49,20.06,0.05,14.36,72.16,0.19,7.12,1.38,214.0,1,Winter,0.6200303975681946,69.204
Amaravati,2018-01-14,86.96,129.99,3.65,28.32,18.03,21.23,0.05,4.83,62.6,0.23,6.93,1.38,186.0,1,Winter,0.6689745365028078,72.0625
Amaravati,2018-01-15,76.29,115.53,2.96,21.35,13.75,20.38,0.05,8.75,69.99,0.18,7.71,1.38,172.0,1,Winter,0.6603479615684238,63.526
Amaravati,2018-01-16,67.06,100.34,3.22,20.25,13.29,18.78,0.06,4.7,54.92,0.15,6.52,1.38,138.0,1,Winter,0.6683276858680486,55.47650000000001
Amaravati,2018-01-17,68.34,104.45,3.71,26.26,16.99,20.29,0.06,6.43,45.63,0.15,6.54,1.38,125.0,1,Winter,0.6542843465773097,58.090500000000006
Amaravati,2018-01-18,66.28,117.3,7.36,45.13,29.99,21.68,0.05,7.21,45.97,0.19,6.81,1.38,132.0,1,Winter,0.5650468883205456,63.3775
Amaravati,2018-01-19,64.98,116.14,6.98,45.4,29.83,21.32,0.06,8.83,50.28,0.18,6.79,1.38,111.0,1,Winter,0.5594971586016877,62.78000000000001
Amaravati,2018-01-20,75.46,132.84,9.56,56.53,37.84,21.88,0.13,30.48,51.98,0.2,6.58,1.38,137.0,1,Winter,0.5680517916290273,75.05149999999999
Amaravati,2018-01-21,81.58,141.85,4.99,38.15,24.35,19.33,0.05,11.04,59.76,0.16,5.83,1.38,172.0,1,Winter,0.5751145576313007,74.97099999999999
Amaravati,2018-01-22,78.27,142.86,5.98,45.36,29.01,19.12,0.06,10.32,58.53,0.16,5.57,1.38,160.0,1,Winter,0.5478790424191515,74.919
Amaravati,2018-01-23,79.01,138.14,6.16,45.43,29.17,20.29,0.06,10.18,58.04,0.18,5.76,1.38,163.0,1,Winter,0.5719559866801797,74.0315
Amaravati,2018-01-24,77.98,137.31,5.09,44.96,28.04,21.11,0.06,7.22,50.69,0.17,6.37,1.38,165.0,1,Winter,0.5679120238875537,73.0455
Amaravati,2018-01-25,77.96,155.73,8.4,59.92,38.7,23.45,0.06,31.01,40.77,0.18,7.39,1.38,139.0,1,Winter,0.5006100301804405,82.2655
Amaravati,2018-01-26,79.04,143.38,6.19,43.61,28.23,26.0,0.08,8.67,45.46,0.19,7.14,1.38,176.0,1,Winter,0.5512623796903334,74.9495
Amaravati,2018-01-27,77.78,131.14,6.1,43.84,28.33,26.3,0.09,7.62,43.26,0.18,6.61,1.38,162.0,1,Winter,0.5931066036297088,71.325
Amaravati,2018-01-28,76.48,131.86,4.06,33.37,21.04,22.05,0.06,7.49,45.71,0.16,4.43,1.38,160.0,1,Winter,0.5800091005612013,69.3715
Amaravati,2018-01-29,74.2,135.97,4.3,35.82,22.55,20.24,0.07,12.16,53.0,0.15,4.24,1.38,142.0,1,Winter,0.5457086121938663,70.33149999999999
Amaravati,2018-01-30,78.23,140.66,5.36,45.76,28.7,21.73,0.05,12.45,45.35,0.19,4.83,1.38,172.0,1,Winter,0.5561637992321912,74.616
Amaravati,2018-01-31,68.53,147.48,8.28,61.52,39.46,19.74,0.04,23.68,37.99,0.18,5.11,1.38,134.0,1,Winter,0.4646731760238677,75.91799999999999
Amaravati,2018-02-01,62.08,152.59,10.08,62.18,41.29,19.42,0.05,8.97,34.93,0.16,4.65,1.38,136.0,2,Winter,0.4068418638180746,73.2535
Amaravati,2018-02-02,50.64,130.36,6.48,45.52,29.49,19.89,0.07,10.61,40.57,0.18,3.9,1.38,130.0,2,Winter,0.38846271862534515,60.80500000000001
Amaravati,2018-02-03,44.21,119.52,3.63,34.37,21.23,23.31,0.07,5.86,31.73,0.09,3.54,1.38,111.0,2,Winter,0.3698962516733601,53.375499999999995
Amaravati,2018-02-04,50.71,115.65,7.91,35.16,25.13,11.19,0.06,8.16,32.58,0.13,3.19,1.38,117.0,2,Winter,0.43847816688283614,55.346500000000006
Amaravati,2018-02-05,42.27,100.54,4.95,30.69,20.33,13.4,0.66,8.99,32.18,0.12,2.8,1.38,102.0,2,Winter,0.42042967972946094,48.2055
Amaravati,2018-02-06,39.41,101.1,3.21,28.53,17.83,17.9,0.81,5.86,28.72,0.12,3.07,1.38,108.0,2,Winter,0.38981206726013845,46.7145
Amaravati,2018-02-07,50.56,116.89,6.93,37.27,25.44,11.05,0.97,5.25,23.36,0.08,2.3,1.38,99.0,2,Winter,0.43254341688767217,56.532
Amaravati,2018-02-08,50.54,120.05,2.91,26.96,16.74,13.02,0.9,17.9,36.66,0.1,2.28,1.38,121.0,2,Winter,0.4209912536443149,56.96249999999999
Amaravati,2018-02-09,26.22,62.82,2.24,20.1,12.54,12.32,0.61,8.25,23.74,0.07,3.07,1.38,86.0,2,Winter,0.4173829990448901,30.642999999999997
Amaravati,2018-02-10,31.83,66.74,2.76,16.83,11.14,11.9,0.61,5.87,24.72,0.05,2.64,1.38,57.0,2,Winter,0.4769253820797123,33.1385
Amaravati,2018-02-11,70.26,112.29,0.4,11.87,6.57,13.05,0.62,7.29,31.4,0.06,2.1,1.38,107.0,2,Winter,0.6257013091103393,59.306
Amaravati,2018-02-12,59.47,99.73,0.54,12.85,7.18,11.94,0.68,7.62,30.57,0.04,1.88,1.38,118.0,2,Winter,0.5963100371001704,52.09
Amaravati,2018-02-13,58.71,99.04,0.41,13.88,7.62,11.99,0.86,6.89,36.2,0.12,1.84,1.38,110.0,2,Winter,0.5927907915993538,51.875
Amaravati,2018-02-14,56.29,107.96,0.25,16.71,9.02,10.89,0.95,12.91,48.39,0.16,2.37,1.38,114.0,2,Winter,0.5213968136346795,54.2535
Amaravati,2018-02-15,50.41,118.62,1.68,25.6,15.01,20.24,0.69,11.81,33.46,0.17,3.82,1.38,111.0,2,Winter,0.42497049401450004,55.53
Amaravati,2018-02-16,57.53,128.81,1.94,25.03,14.88,33.72,0.78,25.39,31.15,0.15,3.02,1.38,117.0,2,Winter,0.4466268146883006,62.288000000000004
Amaravati,2018-02-17,43.82,97.19,1.45,16.01,9.45,22.52,0.67,17.62,27.62,0.09,2.52,1.38,107.0,2,Winter,0.45086943101142096,46.659000000000006
Amaravati,2018-02-18,42.71,80.24,15.9,17.35,22.25,24.68,0.49,9.53,30.68,0.1,3.09,1.38,87.0,2,Winter,0.5322781655034896,41.1895
